0	6日晚上9点左右入住，同时在前台办理入住的还有另外两对。结果都被告知要出示结婚证，如果没有结婚证那么两个人的身份证上的地址必须相同，如果没有证身份证地址也不相同，就无法办理两个人入住一间房。当场六个人全部傻眼。无论怎么说出门都没有带结婚证的习惯而且订房的时候从来也没有要求出示结婚证，前台的那个服务员就是不松口。后来是有一位GG绕了好几圈找了个当地的熟人，然后给那个服务员打了个电话，保证半夜警察如果来查房的时候一切责任自负后，才算开始给我们办理。折腾到10点才住进4楼最角落的海景大床房，结果厕所的抽水马桶是坏的，服务员来弄了半天也没弄好，说要叫维修人员，吓得我们连忙说算了算了，这大晚上又坐了长途车，谁有精力再去对付维修人员啊。安置好，下楼，大堂里有潮汐时刻表，还挺管用。绕到旁边的餐厅的那一头下到沙滩。夜里海边风大，海水也冰冷，穿了夹克犹觉得冷嗖嗖的，本来还想明天下游泳的念头也被风吹散了。在旁边假日酒店(HolidayInn)的后门，发现一家还在营业的酒店，厨师和店里的人坐在门口打麻将。我们去，点了辣炒花蛤（15/斤）、清蒸海螺（25/斤，正好6个）、皮皮虾（也叫琵琶虾，15/斤）、花生米、皮蛋，后来还加了一个葱爆海参，一瓶青岛纯生，吃的那叫一个美味，最后才123块，真是大顺！强烈推荐这家酒店，因为事实证明，这是我们此行中吃的最价廉物美的海鲜，而且还是在5星级的假日酒店后门的沙滩上！回来一夜无话，除了阳台上的门总是关不紧，我们不得不拿单人椅顶住阳台门防止隔壁的旅伴梦游翻墙而过，呵呵。但是早上醒来后发现门还是开着。。。。幸亏7点就被外面光光光的扔钢筋的噪音吵醒了。入住的时候被告知酒店正在装修，可能会有影响。当时以为只是内部的装修，而且不会在客人休息的清晨进行。没想到装修是指在我们的阳台紧外面搭建一个建筑！而且工人们才不管你是不是在睡觉，天亮就开始干活了。于是很郁闷地起来，一边安慰自己说就当叫醒服务吧。不管怎么样，从阳台看出去的海，还可以，而且侧头就可以和住你隔壁的旅友轻声细语，呵呵。夜晚安静的时候可以听见海浪的哗哗声，和隔壁的电视机声。从服务、档次、设施、水平来说，这个酒店不值得ctrip上面的365/晚的价格。	1
0	像是仓库改的拖鞋不错卫生间还可以早餐很差	1
0	酒店设施不错.但位置太偏.等有到出租车非常不方便,让门童邦叫第二天早上邦叫一出租竞收我十元手续费.还有西餐厅实在太差.点的西餐做出来吃都不能吃后面叫来厨师自己都说不是正宗西餐.让人难以接受,而且价格同其他酒店一样高下次决不可选这种酒店	1
1	酒店设施很陈旧（预定时携程网是提醒过的），卫生也一般，与四星标准有些不般配；房间钥匙是查卡（芯片）式，由于用的时间长了，接触不良，经常开不开门，连服务员也要连试几次开行，很不方便。	0
0	"房间小,风格老.特别是服务糟糕.我是3月初住的,当时房间空调吹冷风,跟服务员反映三次都没任何效果,管他们要被子也没有,差点把我冻感冒.本来是订的三天,结果第二天一起床就""落荒而逃"",去了五华.性价比太差.相比下五华好得多,同样的价格房子大了一半不止,而且风格很家庭化,特别是我住的是拐角处的房间,大弧度的落地玻璃将芙蓉路与河西景点应收眼底."	1
1	服务人员的业务能力还有待改进住了前三天都有早餐券，第四天续房时，把已经给我的房卡和餐卷中的餐卷给又抽回去了，说你这个价格不含早餐。给我的感觉非常不爽，而且言语很坚决。我商量了很久，告诉他们第二天有客人要过来，需要在餐厅吃饭，况且我要订三间房续订2天，你就当赠送也不是不可以的。死活不同意，我很是生气，让请示经理，才勉强同意说只允许一天的。感觉不满。	0
0	性价比一般，主要体现在早餐难以令人满意，希望增加花色品种。	1
0	地毯很赃床下的簧凸出睡得很不舒服隔音很差很吵市有段距不是很方便我得糟糕透了补充点评2007年7月2日：酒店的外很美很棒但去房以後大失所望什外差多本打算住二天後住一天就退房了	1
1	青海宾馆在西宁还算不错，大床房床离门非常近，隔音不算太好，电视小且旧，不过酒店环境还可以，早餐也不错。	0
0	设施一般，大堂服务没有笑容，其它方面还可以。	1
0	有幸住过一次，因为是和老板一起，所以当然想住的好一点。主要有以下几点缺陷，请朋友们千万不要去住。1，酒店不能刷visa卡，因为随行有一个老外，最后只好由我买单；2，我们是8点到的，居然已经不能点餐了，害得我们只好在外面吃的垃圾饭；3，服务超级差，明明知道三楼装修，还把我们安排在三楼，破破烂烂的像贫民窟。我老板虽然没有说什么，但是我真的很难过定了这么一家酒店，我对携程也很有意见。	1
0	因为到达时间有点晚，所以携程的房间取消了。只好拿了2个套房和4个单间。房间是日式的，面积确实太小了。单人床只有1.1米宽！没想到是经济型酒店，很失望。浴室没有干湿隔断，洗完澡，水漫金山，拖鞋湿了，地砖特滑。优点是房间新，风格时尚，有浴袍，拖鞋质量还行。	1
1	隔音效果确实不好，但好象还没到影响到睡眼，毕竟是走廊不是大街；但是在电梯里有湘西人（酒鬼酒开的）抽烟大谈牌经。让人不快！！！（没有看不起湘西人）	0
0	十一期间爬泰山，住在这里。房间还算干净但是没有温馨的感觉，冷冰冰的；服务一般，前面是马路后面是水果批发市场，住在哪一面都比较吵。泰山山脚下的出租车很不厚道，下了山打车回酒店，他们说不能打表，一口价16，其实打表走也就是8块。酒店没有餐厅，第二天在对面韩国烧烤吃的晚餐，味道不正宗，但价格很便宜，他们那儿的泰山三美还算好吃，比我们第一天找了好远的一家当地鲁菜馆的好吃多了。（泰山三美就是白菜炖豆腐，当地没啥特色菜）	1
1	т腹隔腹タ癸ǐ隔1-3だ牧诀初娩暗诀初ぺぃ25じRMB衡ス惠10だ牧逗ゑ耕Τ	0
0	最好别去,很差,看完很差想换酒店,他们竟跟我要服务费.也没待那房间2分种,居然解决了问题,可觉的下次不能去的,	1
1	由于2007年新装修，有一些新问题可能还没来得及解决，我因为工作需要经常要住那里，所以慎重的提出以下意见、建议：1、新装修后单人间的淋浴间淋浴喷头的位置都太高，我换了房间还是一样，很不好用2、新开业后的一些管理和服务还很不到位，尤其是前台入住和结帐时代效率太低（每次结帐都超过10分钟，好像不符合四星宾馆的要求）	0
1	提醒大家每年10月份最好不要去香港,比平时贵太多拉!	0
0	订的是288的标房，房间相当小，设施简单，卫生间连转身都感觉相当困难，前台的服务态度也很差，退房时足足等了十多分钟，不推荐大家入住。	1
1	豪华商务房,面积非常大,但颇有大而无当之感,酒店的地毯很脏,污渍随处可见,空气里面有挥之不去的酒气.建议携程考察一步之遥的华阳酒店,不少当地的朋友都推荐我们入住华阳.	0
0	春节期间住了一晚，房价高不说，房间内的空调只能制冷不能制热。第二天的早饭更是惨不忍睹，我们8点多到的楼下，一楼转角一个小的不能再小的餐厅，粥、面条都已经空了，就剩下两个鸡蛋，两片方肉。后面还有不少人陆续来餐厅，前面在用餐的还没吃饱，大厨说再下面条。所谓面条也就是长长的方便面而已。这家酒店是这次出行住宿中最差的一家。	1
0	本来打算在这里入住2天的，但是由于网络极差，导致本人的网络会议数度中断，严重影响工作，所以匆忙离开。对客房的映像很模糊了，唯有哪位业余的IT令我映像深刻！大堂的装修还算可以，服务员也比较热情。对于那些要求高品质网络的用户，不提倡入住。	1
0	住过的最差的酒店之一，房间有霉味，我住的是套间，外间有个电脑，网速很慢。早餐奇差！为了和其他的人一起，凑合住吧！	1
0	后悔!不值!唯一优点交通方便.在很深的小巷里,楼下浴足,恶心!建议取消	1
1	住的相当不错，非常满意，服务还需改进，特别是有房间的话要赶快打扫，别让顾客等，订间房几个小时还搞不出来吗？	0
0	酒店生意清淡，大堂里都没几个客人。房间倒是不小，但觉得被褥窗帘都灰蒙蒙的有股味道，不知道多久没人用了。酒店里的娱乐设施，包括游泳池，台球等等，都要收费。白天房间里没有空调。晚上的热水，要先放10分钟才会来。优点么，就是位置不错，出门就是老街，吃饭逛街还算方便。	1
1	本来觉得这个宾馆住得挺好的,没想到退房的时候出事了,烟灰缸没了前台认定是我们拿了，我们一来全是女的不抽烟二来没小孩会打碎,真是奇了怪了,碰到这种事情真是说也说不清楚了,还好后来经理出现事情才算了结,没被继续冤枉.但是时间还是浪费了半个小时,还生了点气.前台态度不大好,房间挺宽敞,有电脑,海景也不错，但是到半夜的时候真的是太吵了，因为旁边就是马路，三亚市区好象没有禁止喇叭的规定,吵死了,没怎么睡好	0
